"Plot Title: 20892156"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892156, SEN S/N: 20892156)","Coupler Attached (LGR S/N: 20892156)","Host Connected (LGR S/N: 20892156)","Coupler Detached (LGR S/N: 20892156)","End Of File (LGR S/N: 20892156)"
2164,07/04/23 08:00:00 AM,18.140,,,,
2165,07/04/23 09:00:00 AM,18.140,,,,
2166,07/04/23 10:00:00 AM,18.331,,,,
2167,07/04/23 11:00:00 AM,18.426,,,,
2168,07/04/23 12:00:00 PM,18.616,,,,
2169,07/04/23 01:00:00 PM,18.616,,,,
2170,07/04/23 02:00:00 PM,18.521,,,,
2171,07/04/23 03:00:00 PM,18.521,,,,
2172,07/04/23 04:00:00 PM,18.616,,,,
2173,07/04/23 05:00:00 PM,18.711,,,,
2174,07/04/23 06:00:00 PM,18.806,,,,
2175,07/04/23 07:00:00 PM,18.806,,,,
2176,07/04/23 08:00:00 PM,18.711,,,,
2177,07/04/23 09:00:00 PM,18.711,,,,
2178,07/04/23 10:00:00 PM,18.616,,,,
2179,07/04/23 11:00:00 PM,18.616,,,,
2180,07/05/23 12:00:00 AM,18.711,,,,
2181,07/05/23 01:00:00 AM,18.711,,,,
2182,07/05/23 02:00:00 AM,18.711,,,,
2183,07/05/23 03:00:00 AM,18.711,,,,
2184,07/05/23 04:00:00 AM,18.711,,,,
2185,07/05/23 05:00:00 AM,18.806,,,,
2186,07/05/23 06:00:00 AM,18.806,,,,
2187,07/05/23 07:00:00 AM,18.806,,,,
2188,07/05/23 08:00:00 AM,18.901,,,,
2189,07/05/23 09:00:00 AM,19.092,,,,
2190,07/05/23 10:00:00 AM,19.282,,,,
2191,07/05/23 11:00:00 AM,19.472,,,,
2192,07/05/23 12:00:00 PM,19.662,,,,
2193,07/05/23 01:00:00 PM,19.853,,,,
2194,07/05/23 02:00:00 PM,20.043,,,,
2195,07/05/23 03:00:00 PM,20.138,,,,
2196,07/05/23 04:00:00 PM,20.138,,,,
2197,07/05/23 05:00:00 PM,20.234,,,,
2198,07/05/23 06:00:00 PM,20.138,,,,
2199,07/05/23 07:00:00 PM,20.043,,,,
2200,07/05/23 08:00:00 PM,19.948,,,,
2201,07/05/23 09:00:00 PM,19.853,,,,
2202,07/05/23 10:00:00 PM,19.758,,,,
2203,07/05/23 11:00:00 PM,19.662,,,,
2204,07/06/23 12:00:00 AM,19.662,,,,
2205,07/06/23 01:00:00 AM,19.662,,,,
2206,07/06/23 02:00:00 AM,19.662,,,,
2207,07/06/23 03:00:00 AM,19.662,,,,
2208,07/06/23 04:00:00 AM,19.662,,,,
2209,07/06/23 05:00:00 AM,19.662,,,,
2210,07/06/23 06:00:00 AM,19.662,,,,
2211,07/06/23 07:00:00 AM,19.758,,,,
2212,07/06/23 08:00:00 AM,19.853,,,,
2213,07/06/23 09:00:00 AM,20.138,,,,
2214,07/06/23 10:00:00 AM,20.424,,,,
2215,07/06/23 11:00:00 AM,20.615,,,,
2216,07/06/23 12:00:00 PM,20.996,,,,
2217,07/06/23 01:00:00 PM,21.282,,,,
2218,07/06/23 02:00:00 PM,21.569,,,,
2219,07/06/23 03:00:00 PM,21.855,,,,
2220,07/06/23 04:00:00 PM,21.951,,,,
2221,07/06/23 05:00:00 PM,21.951,,,,
2222,07/06/23 06:00:00 PM,21.951,,,,
2223,07/06/23 07:00:00 PM,21.855,,,,
2224,07/06/23 08:00:00 PM,21.760,,,,
2225,07/06/23 09:00:00 PM,21.664,,,,
2226,07/06/23 10:00:00 PM,21.664,,,,
2227,07/06/23 11:00:00 PM,21.569,,,,
2228,07/07/23 12:00:00 AM,21.569,,,,
2229,07/07/23 01:00:00 AM,21.569,,,,
2230,07/07/23 02:00:00 AM,21.569,,,,
2231,07/07/23 03:00:00 AM,21.473,,,,
2232,07/07/23 04:00:00 AM,21.473,,,,
2233,07/07/23 05:00:00 AM,21.473,,,,
2234,07/07/23 06:00:00 AM,21.473,,,,
2235,07/07/23 07:00:00 AM,21.473,,,,
2236,07/07/23 08:00:00 AM,21.473,,,,
2237,07/07/23 09:00:00 AM,21.664,,,,
2238,07/07/23 10:00:00 AM,21.855,,,,
2239,07/07/23 11:00:00 AM,22.142,,,,
2240,07/07/23 12:00:00 PM,22.429,,,,
2241,07/07/23 12:06:36 PM,,Logged,,,
2242,07/07/23 12:06:50 PM,,,Logged,,Logged
