"Plot Title: 20892176"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20892176, SEN S/N: 20892176)","Coupler Attached (LGR S/N: 20892176)","Host Connected (LGR S/N: 20892176)","End Of File (LGR S/N: 20892176)"
2256,07/08/23 07:00:00 AM,24.062,,,
2257,07/08/23 08:00:00 AM,26.488,,,
2258,07/08/23 09:00:00 AM,26.585,,,
2259,07/08/23 10:00:00 AM,26.585,,,
2260,07/08/23 11:00:00 AM,26.781,,,
2261,07/08/23 12:00:00 PM,26.977,,,
2262,07/08/23 01:00:00 PM,27.272,,,
2263,07/08/23 02:00:00 PM,27.665,,,
2264,07/08/23 03:00:00 PM,27.961,,,
2265,07/08/23 04:00:00 PM,28.060,,,
2266,07/08/23 05:00:00 PM,28.060,,,
2267,07/08/23 06:00:00 PM,27.764,,,
2268,07/08/23 07:00:00 PM,27.567,,,
2269,07/08/23 08:00:00 PM,27.272,,,
2270,07/08/23 09:00:00 PM,27.075,,,
2271,07/08/23 10:00:00 PM,26.879,,,
2272,07/08/23 11:00:00 PM,26.683,,,
2273,07/09/23 12:00:00 AM,26.488,,,
2274,07/09/23 01:00:00 AM,26.390,,,
2275,07/09/23 02:00:00 AM,26.292,,,
2276,07/09/23 03:00:00 AM,26.195,,,
2277,07/09/23 04:00:00 AM,26.097,,,
2278,07/09/23 05:00:00 AM,26.000,,,
2279,07/09/23 06:00:00 AM,25.125,,,
2280,07/09/23 07:00:00 AM,23.869,,,
2281,07/09/23 08:00:00 AM,25.708,,,
2282,07/09/23 09:00:00 AM,25.805,,,
2283,07/09/23 10:00:00 AM,25.902,,,
2284,07/09/23 11:00:00 AM,26.000,,,
2285,07/09/23 12:00:00 PM,26.000,,,
2286,07/09/23 01:00:00 PM,26.000,,,
2287,07/09/23 02:00:00 PM,26.097,,,
2288,07/09/23 03:00:00 PM,26.292,,,
2289,07/09/23 04:00:00 PM,26.390,,,
2290,07/09/23 05:00:00 PM,26.390,,,
2291,07/09/23 06:00:00 PM,26.390,,,
2292,07/09/23 07:00:00 PM,25.805,,,
2293,07/09/23 08:00:00 PM,25.902,,,
2294,07/09/23 09:00:00 PM,25.902,,,
2295,07/09/23 10:00:00 PM,25.805,,,
2296,07/09/23 11:00:00 PM,25.708,,,
2297,07/10/23 12:00:00 AM,25.513,,,
2298,07/10/23 01:00:00 AM,25.416,,,
2299,07/10/23 02:00:00 AM,25.319,,,
2300,07/10/23 03:00:00 AM,25.028,,,
2301,07/10/23 04:00:00 AM,24.931,,,
2302,07/10/23 05:00:00 AM,24.931,,,
2303,07/10/23 06:00:00 AM,24.931,,,
2304,07/10/23 07:00:00 AM,24.835,,,
2305,07/10/23 08:00:00 AM,24.738,,,
2306,07/10/23 09:00:00 AM,24.835,,,
2307,07/10/23 10:00:00 AM,24.738,,,
2308,07/10/23 11:00:00 AM,24.641,,,
2309,07/10/23 12:00:00 PM,24.641,,,
2310,07/10/23 01:00:00 PM,24.545,,,
2311,07/10/23 02:00:00 PM,24.448,,,
2312,07/10/23 03:00:00 PM,24.351,,,
2313,07/10/23 04:00:00 PM,24.351,,,
2314,07/10/23 05:00:00 PM,24.255,,,
2315,07/10/23 06:00:00 PM,24.062,,,
2316,07/10/23 07:00:00 PM,23.869,,,
2317,07/10/23 08:00:00 PM,23.004,,,
2318,07/10/23 09:00:00 PM,22.812,,,
2319,07/10/23 10:00:00 PM,23.677,,,
2320,07/10/23 11:00:00 PM,23.581,,,
2321,07/11/23 12:00:00 AM,23.388,,,
2322,07/11/23 01:00:00 AM,23.388,,,
2323,07/11/23 02:00:00 AM,23.292,,,
2324,07/11/23 03:00:00 AM,23.292,,,
2325,07/11/23 04:00:00 AM,23.292,,,
2326,07/11/23 05:00:00 AM,23.292,,,
2327,07/11/23 06:00:00 AM,23.292,,,
2328,07/11/23 07:00:00 AM,23.292,,,
2329,07/11/23 08:00:00 AM,23.484,,,
2330,07/11/23 09:00:00 AM,23.581,,,
2331,07/11/23 10:00:00 AM,23.869,,,
2332,07/11/23 11:00:00 AM,24.351,,,
2333,07/11/23 12:00:00 PM,25.028,,,
2334,07/11/23 01:00:00 PM,25.416,,,
2335,07/11/23 02:00:00 PM,27.468,,,
2336,07/11/23 03:00:00 PM,27.567,,,
2337,07/11/23 04:00:00 PM,27.272,,,
2338,07/11/23 05:00:00 PM,27.764,,,
2339,07/11/23 06:00:00 PM,27.173,,,
2340,07/11/23 07:00:00 PM,26.781,,,
2341,07/11/23 08:00:00 PM,26.585,,,
2342,07/11/23 09:00:00 PM,26.195,,,
2343,07/11/23 10:00:00 PM,25.805,,,
2344,07/11/23 11:00:00 PM,25.416,,,
2345,07/12/23 12:00:00 AM,25.222,,,
2346,07/12/23 01:00:00 AM,25.125,,,
2347,07/12/23 02:00:00 AM,25.028,,,
2348,07/12/23 03:00:00 AM,24.931,,,
2349,07/12/23 04:00:00 AM,24.738,,,
2350,07/12/23 05:00:00 AM,24.545,,,
2351,07/12/23 06:00:00 AM,24.545,,,
2352,07/12/23 07:00:00 AM,24.545,,,
2353,07/12/23 08:00:00 AM,24.835,,,
2354,07/12/23 09:00:00 AM,25.416,,,
2355,07/12/23 10:00:00 AM,26.683,,,
2356,07/12/23 11:00:00 AM,27.862,,,
2357,07/12/23 12:00:00 PM,28.555,,,
2358,07/12/23 01:00:00 PM,28.754,,,
2359,07/12/23 02:00:00 PM,28.555,,,
2360,07/12/23 03:00:00 PM,28.754,,,
2361,07/12/23 04:00:00 PM,28.555,,,
2362,07/12/23 05:00:00 PM,28.357,,,
2363,07/12/23 06:00:00 PM,28.159,,,
2364,07/12/23 07:00:00 PM,27.567,,,
2365,07/12/23 08:00:00 PM,27.272,,,
2366,07/12/23 09:00:00 PM,27.075,,,
2367,07/12/23 10:00:00 PM,26.977,,,
2368,07/12/23 11:00:00 PM,26.488,,,
2369,07/13/23 12:00:00 AM,26.585,,,
2370,07/13/23 01:00:00 AM,26.488,,,
2371,07/13/23 02:00:00 AM,26.390,,,
2372,07/13/23 03:00:00 AM,26.292,,,
2373,07/13/23 04:00:00 AM,26.097,,,
2374,07/13/23 05:00:00 AM,25.902,,,
2375,07/13/23 06:00:00 AM,25.708,,,
2376,07/13/23 07:00:00 AM,25.708,,,
2377,07/13/23 08:00:00 AM,25.902,,,
2378,07/13/23 09:00:00 AM,26.488,,,
2379,07/13/23 10:00:00 AM,27.468,,,
2380,07/13/23 11:00:00 AM,28.357,,,
2381,07/13/23 12:00:00 PM,29.053,,,
2382,07/13/23 01:00:00 PM,29.652,,,
2383,07/13/23 02:00:00 PM,29.853,,,
2384,07/13/23 03:00:00 PM,29.552,,,
2385,07/13/23 03:11:24 PM,,Logged,,
2386,07/13/23 03:11:28 PM,,,Logged,Logged
